Date,Customer_ID,Product_Category,Product_Name,Quantity,Price,Delivery_Status,Review_Rating,Review_Text
30-06-2025,CUST5545,Books,Fiction Novel,5,5241.05,Returned,4,Value for money
10-12-2025,CUST6180,Books,Fiction Novel,4,6902.69,Returned,5,Worth every rupee!
31-01-2025,CUST8359,Books,Biography,5,46895.97,Pending,4,Good quality
12-01-2025,CUST3431,Books,Science Textbook,2,31892.04,Pending,2,Poor packaging
25-05-2025,CUST6517,Clothing,Jeans,1,16196.77,Returned,5,Excellent product!
17-08-2025,CUST6222,Clothing,Sneakers,5,24848.92,Delivered,3,Okay product
09-10-2025,CUST3547,Beauty,Shampoo,1,48825.72,Delivered,2,Poor packaging
11-12-2025,CUST3100,Beauty,Perfume,1,38264.83,Pending,3,Very bad product
14-11-2025,CUST7425,Clothing,T-Shirt,5,37841.58,Returned,5,Highly recommend!
09-09-2025,CUST1271,Clothing,Jacket,3,32216.28,Delivered,4,Satisfied with the product
03-07-2025,CUST6415,Home & Kitchen,Vacuum Cleaner,4,8893.02,Pending,3,Could be better
27-10-2025,CUST6844,Clothing,T-Shirt,4,28569.99,Pending,1,Never buying again
15-06-2025,CUST5328,Home & Kitchen,Mixer Grinder,5,36532.74,Delivered,3,Could be better
08-11-2025,CUST3404,Home & Kitchen,Air Fryer,5,37194.24,Delivered,2,Poor packaging
07-02-2025,CUST2769,Books,Comics,4,40003.43,Delivered,4,Good quality
07-11-2025,CUST1207,Unknown,Lipstick,5,38692.67,Pending,5,Excellent product!
28-02-2025,CUST7120,Books,Fiction Novel,2,43687.78,Pending,2,Product not as expected
11-04-2025,CUST7020,Beauty,Lipstick,2,5936.26,Returned,4,Value for money
19-08-2025,CUST8118,Home & Kitchen,Vacuum Cleaner,3,45173.24,Pending,1,Terrible experience
10-07-2025,CUST4950,Books,Comics,5,5052.67,Pending,3,Could be better
11-01-2025,CUST9146,Electronics,Headphones,2,16092.07,Delivered,5,Loved it!
20-04-2025,CUST7775,Electronics,Laptop,1,39094.04,Delivered,4,Good quality
06-05-2025,CUST3147,Home & Kitchen,Vacuum Cleaner,2,46621.06,Pending,2,Quality could improve
21-10-2025,CUST6374,Electronics,Headphones,1,24476.78,Returned,2,Disappointed
05-06-2025,CUST7725,Clothing,T-Shirt,4,3724.45,Delivered,5,Fantastic quality!
02-11-2025,CUST1832,Electronics,Laptop,3,5682.43,Delivered,3,Okay product
19-01-2025,CUST6828,Electronics,Laptop,5,9917.52,Delivered,4,Good quality
08-09-2025,CUST7759,Beauty,Perfume,1,3740.12,Delivered,4,Would buy again
14-01-2025,CUST2581,Beauty,Lipstick,5,6804.25,Delivered,2,Poor packaging
26-09-2025,CUST8173,Electronics,Laptop,1,48893.42,Delivered,2,Product not as expected
10-09-2025,CUST6861,Clothing,Sneakers,1,36655.52,Delivered,3,Could be better
06-04-2025,CUST2183,Unknown,Hair Dryer,5,11402.32,Delivered,2,Poor packaging
13-02-2025,CUST8673,Electronics,Tablet,1,40471.86,Returned,5,Excellent product!
26-08-2025,CUST2894,Electronics,Tablet,5,9508.6,Returned,4,Value for money
13-08-2025,CUST7500,Beauty,Shampoo,5,16610.5,Delivered,5,Loved it!
13-05-2025,CUST6088,Electronics,Smartwatch,4,35778.17,Pending,3,Fair deal
21-06-2025,CUST9649,Home & Kitchen,Air Fryer,3,10873.96,Pending,4,Would buy again
16-09-2025,CUST1231,Electronics,Laptop,2,46281.94,Delivered,1,Never buying again
12-06-2025,CUST8330,Home & Kitchen,Vacuum Cleaner,5,13783.14,Pending,3,Okay product
24-12-2025,CUST5990,Beauty,Lipstick,1,40153,Delivered,1,Very bad product
15-03-2025,CUST9164,Electronics,Headphones,4,46144.03,Delivered,3,Could be better
04-02-2025,CUST3913,Home & Kitchen,Air Fryer,3,16184.23,Delivered,2,Poor packaging
11-05-2025,CUST8387,Clothing,Jacket,3,5139.56,Returned,5,Fantastic quality!
02-12-2025,CUST1548,Clothing,Jacket,2,9915.13,Delivered,1,Very bad product
16-03-2025,CUST3557,Clothing,Saree,1,34021.93,Returned,2,Product not as expected
27-06-2025,CUST2382,Electronics,Headphones,5,12872.57,Returned,2,Product not as expected
18-06-2025,CUST9311,Home & Kitchen,Cookware Set,2,12080.42,Delivered,5,Loved it!
13-04-2025,CUST5773,Clothing,Saree,4,17662.94,Returned,1,Terrible experience
09-07-2025,CUST6055,Electronics,Tablet,1,13531.99,Pending,5,Loved it!
15-10-2025,CUST8611,Beauty,Lipstick,5,42254.96,Delivered,1,Terrible experience
29-05-2025,CUST3658,Books,Biography,2,29705.1,Returned,4,Pretty decent
03-02-2025,CUST8986,Books,Biography,1,29618.75,Returned,3,Would buy again
24-03-2025,CUST1819,Beauty,Hair Dryer,2,22636.06,Delivered,3,Not bad
11-02-2025,CUST2774,Electronics,Smartwatch,1,24848.92,Delivered,5,Worth every rupee!
06-10-2025,CUST8691,Electronics,Headphones,1,14627.31,Pending,4,Value for money
02-01-2025,CUST3103,Books,Fiction Novel,3,6956.8,Pending,4,Satisfied with the product
14-12-2025,CUST4727,Books,Children's Book,1,31496.49,Pending,4,Satisfied with the product
20-08-2025,CUST8843,Books,Biography,5,47276.5,Returned,1,Terrible experience
03-02-2025,CUST7593,Beauty,Shampoo,4,43461.1,Delivered,3,Fair deal
04-10-2025,CUST5701,Unknown,Water Purifier,3,43719.99,Pending,5,Loved it!
17-09-2025,CUST9374,Home & Kitchen,Vacuum Cleaner,1,45090.92,Pending,5,Highly recommend!
11-06-2025,CUST2745,Clothing,Saree,4,28038.67,Pending,3,Could be better
02-05-2025,CUST2779,Clothing,Jacket,4,21195.18,Pending,4,Satisfied with the product
19-04-2025,CUST3990,Home & Kitchen,Vacuum Cleaner,1,34821.38,Delivered,5,Loved it!
09-07-2025,CUST1391,Unknown,Hair Dryer,1,27729.2,Delivered,5,Highly recommend!
09-09-2025,CUST8943,Home & Kitchen,Water Purifier,3,20952.61,Delivered,5,Highly recommend!
04-04-2025,CUST8115,Home & Kitchen,Air Fryer,5,49287.1,Delivered,5,Loved it!
29-09-2025,CUST9518,Home & Kitchen,Cookware Set,2,24848.92,Delivered,2,Not satisfied
21-07-2025,CUST3981,Home & Kitchen,Cookware Set,3,4288.04,Delivered,2,Disappointed
03-02-2025,CUST5210,Books,Children's Book,1,25436.13,Returned,1,Never buying again
28-02-2025,CUST6684,Home & Kitchen,Water Purifier,4,24848.92,Pending,4,Good quality
11-07-2025,CUST8450,Clothing,T-Shirt,4,46961.94,Delivered,4,Satisfied with the product
25-04-2025,CUST8122,Electronics,Smartphone,4,4939.22,Delivered,5,Fantastic quality!
29-04-2025,CUST6877,Beauty,Lipstick,5,688.01,Delivered,2,Disappointed
13-10-2025,CUST4514,Books,Biography,3,29954.32,Pending,2,Not satisfied
09-11-2025,CUST9556,Beauty,Lipstick,5,48547.01,Pending,4,Value for money
08-08-2025,CUST1841,Home & Kitchen,Air Fryer,1,9836.77,Pending,5,Highly recommend!
14-06-2025,CUST5256,Electronics,Smartphone,3,9396.99,Pending,2,Poor packaging
02-09-2025,CUST2514,Books,Comics,2,10169.56,Pending,3,Not bad
30-10-2025,CUST5428,Home & Kitchen,Cookware Set,5,24848.92,Returned,3,Could be better
20-03-2025,CUST9374,Beauty,Shampoo,2,23549.44,Returned,4,Satisfied with the product
17-12-2025,CUST5668,Beauty,Shampoo,1,14990.32,Pending,1,Very bad product
01-05-2025,CUST8078,Books,Children's Book,5,27184.05,Returned,4,Would buy again
24-03-2025,CUST2874,Home & Kitchen,Air Fryer,3,7612.77,Pending,3,Okay product
26-09-2025,CUST3766,Electronics,Smartphone,1,36810.22,Pending,1,Never buying again
30-11-2025,CUST3247,Home & Kitchen,Cookware Set,1,36649.15,Delivered,1,Defective item
15-10-2025,CUST2757,Books,Biography,4,12455.02,Returned,2,Poor packaging
24-01-2025,CUST2659,Home & Kitchen,Cookware Set,4,48834.34,Pending,5,Excellent product!
28-04-2025,CUST4221,Beauty,Hair Dryer,1,34584.1,Delivered,3,Average
25-09-2025,CUST7660,Books,Science Textbook,4,11520.29,Delivered,5,Highly recommend!
15-07-2025,CUST1910,Unknown,Jacket,3,21601.22,Pending,5,Highly recommend!
27-03-2025,CUST7480,Clothing,T-Shirt,5,2205.69,Delivered,5,Loved it!
01-08-2025,CUST1954,Unknown,Water Purifier,3,762.17,Returned,4,Good quality
25-01-2025,CUST1252,Beauty,Perfume,3,45163.45,Returned,4,Pretty decent
22-09-2025,CUST6742,Home & Kitchen,Mixer Grinder,4,39484.94,Pending,4,Value for money
29-04-2025,CUST5044,Books,Science Textbook,3,39759.87,Returned,5,Fantastic quality!
31-01-2025,CUST1082,Beauty,Hair Dryer,3,15554.2,Delivered,5,Excellent product!
14-04-2025,CUST2128,Books,Children's Book,4,13867.69,Returned,3,Could be better
16-05-2025,CUST3091,Books,Biography,5,21062.18,Delivered,4,Value for money
02-05-2025,CUST8710,Electronics,Laptop,5,34622.48,Delivered,3,Fair deal
20-09-2025,CUST7134,Home & Kitchen,Cookware Set,4,43398.81,Pending,4,Satisfied with the product
07-04-2025,CUST5307,Books,Fiction Novel,4,32213.48,Returned,1,Never buying again
15-02-2025,CUST7165,Clothing,Jeans,2,24319.06,Returned,4,Would buy again
19-03-2025,CUST3437,Home & Kitchen,Water Purifier,1,39388.34,Delivered,4,Satisfied with the product
17-04-2025,CUST3942,Home & Kitchen,Air Fryer,3,26010.47,Pending,3,Average
03-01-2025,CUST9626,Beauty,Perfume,5,25781.88,Pending,5,Highly recommend!
08-05-2025,CUST7468,Clothing,T-Shirt,4,314.61,Delivered,5,Worth every rupee!
23-06-2025,CUST1107,Books,Comics,3,28918.45,Delivered,2,Product not as expected
17-01-2025,CUST8470,Beauty,Perfume,2,44833.48,Delivered,2,Not satisfied
19-08-2025,CUST7861,Clothing,Sneakers,5,38791.5,Delivered,3,Okay product
20-02-2025,CUST8975,Clothing,T-Shirt,2,8328.24,Returned,1,Waste of money
23-12-2025,CUST6050,Books,Fiction Novel,3,30716.25,Delivered,3,Okay product
13-11-2025,CUST5728,Unknown,Air Fryer,4,12660.98,Pending,1,Waste of money
01-03-2025,CUST7134,Unknown,Hair Dryer,1,43427.95,Returned,1,Waste of money
16-05-2025,CUST1655,Beauty,Face Cream,4,34955.67,Delivered,2,Quality could improve
17-10-2025,CUST7121,Electronics,Smartphone,3,23249.58,Delivered,2,Product not as expected
05-03-2025,CUST7700,Books,Fiction Novel,5,8688.94,Delivered,2,Product not as expected
03-02-2025,CUST8664,Clothing,Saree,5,20874.94,Pending,5,Fantastic quality!
23-04-2025,CUST6637,Electronics,Headphones,3,40896.1,Returned,2,Not satisfied
04-06-2025,CUST9122,Home & Kitchen,Air Fryer,1,7208.93,Delivered,2,Poor packaging
10-10-2025,CUST6736,Beauty,Hair Dryer,2,47654.06,Returned,1,Very bad product
30-12-2025,CUST8401,Clothing,Jacket,1,10590.04,Returned,3,Average
21-02-2025,CUST8503,Books,Children's Book,5,31777.92,Pending,3,Not bad
20-10-2025,CUST5930,Clothing,Saree,2,21881.45,Delivered,2,Quality could improve
25-03-2025,CUST2987,Electronics,Laptop,1,10455.68,Pending,3,Not bad
20-11-2025,CUST2458,Electronics,Smartphone,3,46608.16,Returned,5,Fantastic quality!
12-04-2025,CUST5734,Clothing,Jeans,1,10740.31,Delivered,4,Value for money
23-01-2025,CUST5567,Clothing,Sneakers,5,10002.36,Pending,1,Terrible experience
04-01-2025,CUST5095,Clothing,Saree,3,41917.39,Delivered,1,Terrible experience
24-12-2025,CUST8670,Home & Kitchen,Mixer Grinder,3,1465.83,Delivered,5,Excellent product!
19-01-2025,CUST5531,Electronics,Tablet,5,1210.13,Returned,5,Fantastic quality!
05-02-2025,CUST2837,Electronics,Smartphone,3,32408.02,Delivered,2,Product not as expected
11-01-2025,CUST2133,Clothing,Sneakers,3,3373.46,Pending,3,Could be better
11-09-2025,CUST6408,Electronics,Headphones,1,30341.19,Returned,3,Average
25-04-2025,CUST4013,Unknown,Laptop,3,11261.66,Delivered,3,Could be better
27-11-2025,CUST3534,Books,Science Textbook,5,6882.46,Delivered,5,Highly recommend!
27-03-2025,CUST8031,Books,Children's Book,2,14010.83,Returned,4,Value for money
20-10-2025,CUST2548,Unknown,Face Cream,5,38188.32,Pending,2,Quality could improve
26-12-2025,CUST3215,Beauty,Shampoo,2,472.11,Delivered,4,Satisfied with the product
07-01-2025,CUST3705,Beauty,Lipstick,5,37596.34,Returned,1,Defective item
09-12-2025,CUST8427,Electronics,Smartwatch,3,45124.55,Pending,4,Good quality
23-04-2025,CUST3572,Beauty,Perfume,4,37225.61,Delivered,3,Okay product
25-02-2025,CUST5266,Beauty,Lipstick,3,21883.31,Delivered,3,Average
04-04-2025,CUST5161,Electronics,Headphones,5,257.57,Delivered,5,Excellent product!
25-04-2025,CUST6068,Books,Science Textbook,2,48044.74,Pending,5,Highly recommend!
31-10-2025,CUST1728,Home & Kitchen,Vacuum Cleaner,4,21347.11,Delivered,1,Never buying again
10-11-2025,CUST5436,Home & Kitchen,Water Purifier,1,46612.38,Pending,3,Fair deal
19-06-2025,CUST8587,Home & Kitchen,Vacuum Cleaner,4,42562.08,Pending,1,Never buying again
27-09-2025,CUST9247,Clothing,Jeans,1,24848.92,Pending,2,Poor packaging
17-06-2025,CUST1676,Clothing,Saree,3,40341.42,Pending,3,Okay product
11-04-2025,CUST8993,Books,Comics,2,24848.92,Pending,1,Very bad product
10-08-2025,CUST9690,Electronics,Smartphone,1,382.86,Pending,3,Not bad
12-07-2025,CUST5978,Electronics,Laptop,4,41584.31,Delivered,3,Loved it!
07-11-2025,CUST3782,Electronics,Smartwatch,5,24848.92,Returned,5,Worth every rupee!
14-09-2025,CUST6238,Books,Children's Book,5,11850.89,Delivered,3,Could be better
13-02-2025,CUST6175,Beauty,Perfume,2,40292.66,Returned,2,Product not as expected
05-02-2025,CUST6128,Electronics,Headphones,4,29760.6,Pending,5,Fantastic quality!
07-06-2025,CUST6052,Electronics,Smartphone,1,4051.32,Pending,3,Average
14-12-2025,CUST9863,Clothing,Sneakers,3,24613.75,Returned,4,Good quality
28-03-2025,CUST9495,Electronics,Laptop,1,40448.47,Returned,2,Not satisfied
03-09-2025,CUST9628,Beauty,Hair Dryer,5,42904.66,Delivered,1,Waste of money
04-07-2025,CUST8411,Home & Kitchen,Mixer Grinder,5,35291.86,Delivered,3,Okay product
19-01-2025,CUST2476,Clothing,Jeans,2,24848.92,Pending,4,Value for money
24-09-2025,CUST4376,Clothing,Jacket,5,47956.16,Delivered,5,Fantastic quality!
09-06-2025,CUST4086,Books,Fiction Novel,2,24848.92,Returned,2,Product not as expected
23-12-2025,CUST8926,Electronics,Tablet,3,38546.14,Pending,3,Would buy again
05-12-2025,CUST5766,Home & Kitchen,Air Fryer,2,1352.69,Pending,2,Product not as expected
27-11-2025,CUST1795,Electronics,Headphones,4,23645.32,Delivered,2,Quality could improve
06-09-2025,CUST5296,Beauty,Face Cream,1,26197.35,Delivered,2,Not satisfied
18-05-2025,CUST4961,Beauty,Hair Dryer,3,32006.4,Delivered,4,Would buy again
30-11-2025,CUST8025,Books,Fiction Novel,3,43447.48,Delivered,4,Value for money
24-06-2025,CUST3274,Electronics,Laptop,1,24848.92,Returned,3,Could be better
19-09-2025,CUST7693,Electronics,Headphones,1,23870.29,Returned,2,Poor packaging
19-11-2025,CUST4653,Electronics,Tablet,3,15195.13,Delivered,1,Waste of money
06-11-2025,CUST6908,Home & Kitchen,Cookware Set,3,16268.05,Returned,5,Worth every rupee!
02-01-2025,CUST7842,Unknown,T-Shirt,3,40843.47,Delivered,1,Very bad product
09-09-2025,CUST5043,Books,Science Textbook,2,42424.61,Pending,5,Excellent product!
21-02-2025,CUST2399,Beauty,Face Cream,1,19579.85,Returned,1,Very bad product
08-05-2025,CUST6813,Clothing,Jeans,2,10712.67,Delivered,2,Quality could improve
26-12-2025,CUST6488,Unknown,Lipstick,3,10546.59,Delivered,4,Satisfied with the product
11-02-2025,CUST7479,Beauty,Shampoo,3,44136.61,Returned,2,Quality could improve
27-03-2025,CUST4717,Home & Kitchen,Vacuum Cleaner,5,45419.51,Delivered,2,Disappointed
02-11-2025,CUST7224,Books,Biography,2,28692.9,Delivered,1,Never buying again
30-06-2025,CUST1505,Unknown,Saree,1,402.91,Delivered,1,Very bad product
13-04-2025,CUST6593,Books,Fiction Novel,4,37922.37,Returned,3,Average
29-03-2025,CUST4742,Home & Kitchen,Cookware Set,2,3285.98,Delivered,5,Highly recommend!
13-06-2025,CUST3791,Clothing,Sneakers,5,16709.26,Delivered,1,Terrible experience
17-08-2025,CUST8482,Home & Kitchen,Water Purifier,4,6283.61,Returned,3,Okay product
06-11-2025,CUST3792,Home & Kitchen,Air Fryer,5,32678.7,Delivered,3,Not bad
22-02-2025,CUST4027,Books,Comics,5,24848.92,Pending,1,Never buying again
17-08-2025,CUST7599,Books,Science Textbook,1,1889.98,Delivered,3,Could be better
02-04-2025,CUST9849,Books,Biography,3,7268.33,Returned,5,Loved it!
12-07-2025,CUST7476,Clothing,Sneakers,3,4302.23,Pending,2,Poor packaging
27-02-2025,CUST4918,Clothing,Jacket,2,30361.14,Returned,2,Not satisfied
28-10-2025,CUST7591,Books,Children's Book,4,1161.59,Delivered,2,Product not as expected
31-01-2025,CUST5847,Home & Kitchen,Mixer Grinder,1,35653.16,Returned,3,Okay product
07-09-2025,CUST2870,Home & Kitchen,Mixer Grinder,4,21002.53,Pending,5,Worth every rupee!
12-01-2025,CUST5288,Beauty,Hair Dryer,2,26084.13,Delivered,3,Could be better
26-07-2025,CUST5867,Clothing,T-Shirt,5,47268.72,Returned,4,Would buy again
08-05-2025,CUST1224,Beauty,Perfume,3,34999.12,Delivered,3,Okay product
03-12-2025,CUST6297,Beauty,Hair Dryer,3,6069.67,Delivered,2,Not satisfied
21-01-2025,CUST3656,Books,Children's Book,1,32383.9,Delivered,3,Fair deal
03-04-2025,CUST5501,Clothing,Sneakers,5,43328.73,Returned,2,Poor packaging
29-09-2025,CUST4980,Home & Kitchen,Mixer Grinder,4,14870.59,Delivered,2,Product not as expected
19-09-2025,CUST9186,Clothing,Jeans,2,16153.94,Pending,2,Not satisfied
11-03-2025,CUST3487,Clothing,Saree,1,47419.02,Pending,2,Not satisfied
22-02-2025,CUST7729,Clothing,Saree,2,39826.01,Returned,5,Excellent product!
10-07-2025,CUST6434,Beauty,Lipstick,2,45317.55,Delivered,5,Fantastic quality!
27-02-2025,CUST9467,Books,Comics,4,20295.61,Pending,2,Poor packaging
15-01-2025,CUST5852,Clothing,T-Shirt,5,22683.34,Delivered,5,Highly recommend!
08-10-2025,CUST9787,Electronics,Smartwatch,4,11784.24,Returned,1,Waste of money
01-11-2025,CUST5223,Beauty,Shampoo,3,12149.49,Returned,3,Could be better
11-04-2025,CUST6364,Clothing,Jeans,2,32319.34,Pending,2,Poor packaging
14-11-2025,CUST1328,Books,Biography,3,12313.31,Pending,5,Highly recommend!
03-01-2025,CUST7449,Beauty,Face Cream,2,23772.23,Pending,5,Highly recommend!
20-12-2025,CUST7174,Books,Biography,4,40566.6,Pending,5,Fantastic quality!
18-02-2025,CUST2690,Unknown,Vacuum Cleaner,1,7542.14,Pending,1,Very bad product
22-06-2025,CUST6043,Beauty,Perfume,4,797.72,Pending,3,Could be better
01-04-2025,CUST4614,Electronics,Headphones,3,31325.22,Delivered,3,Could be better
23-11-2025,CUST3787,Home & Kitchen,Mixer Grinder,5,15383.84,Pending,2,Poor packaging
25-02-2025,CUST2988,Electronics,Headphones,1,4420.6,Pending,3,Very bad product
03-08-2025,CUST5997,Home & Kitchen,Vacuum Cleaner,2,33489.35,Returned,1,Very bad product
25-12-2025,CUST4710,Books,Fiction Novel,1,31718.7,Pending,4,Good quality
29-12-2025,CUST5468,Books,Children's Book,2,20062.18,Pending,3,Fair deal
13-10-2025,CUST3229,Home & Kitchen,Water Purifier,2,14659.77,Returned,4,Value for money
09-07-2025,CUST1711,Home & Kitchen,Water Purifier,4,6823.18,Delivered,1,Very bad product
23-09-2025,CUST5943,Beauty,Face Cream,1,49871.99,Pending,4,Pretty decent
09-03-2025,CUST8634,Beauty,Shampoo,1,29287.75,Delivered,1,Terrible experience
15-11-2025,CUST5868,Beauty,Lipstick,3,41679.88,Delivered,4,Would buy again
16-02-2025,CUST7558,Clothing,Jacket,4,22340.45,Pending,1,Waste of money
14-10-2025,CUST7517,Home & Kitchen,Cookware Set,2,49127.82,Returned,2,Not satisfied
24-06-2025,CUST5091,Books,Children's Book,5,10206.47,Returned,4,Satisfied with the product
24-09-2025,CUST7214,Beauty,Lipstick,1,10989.62,Delivered,3,Fair deal
01-09-2025,CUST8633,Electronics,Laptop,5,28675.22,Pending,3,Average
11-11-2025,CUST4476,Beauty,Hair Dryer,3,45463.32,Delivered,2,Not satisfied
21-12-2025,CUST3966,Clothing,Jeans,4,15128.67,Delivered,4,Pretty decent
23-07-2025,CUST5353,Books,Children's Book,4,34517.73,Pending,1,Very bad product
07-01-2025,CUST3032,Home & Kitchen,Vacuum Cleaner,1,11339.8,Delivered,3,Could be better
18-09-2025,CUST8304,Home & Kitchen,Air Fryer,1,14025.59,Delivered,4,Satisfied with the product
05-07-2025,CUST9011,Beauty,Perfume,5,23550.72,Returned,2,Disappointed
19-04-2025,CUST2006,Unknown,Lipstick,2,31256.17,Pending,3,Fair deal
05-08-2025,CUST9620,Electronics,Smartwatch,4,40116.39,Pending,1,Defective item
20-12-2025,CUST6508,Home & Kitchen,Water Purifier,5,31051.8,Returned,1,Terrible experience
15-04-2025,CUST6959,Unknown,Smartphone,5,785.63,Pending,3,Average
18-01-2025,CUST8315,Electronics,Smartphone,4,33528.59,Delivered,4,Satisfied with the product
22-11-2025,CUST4101,Home & Kitchen,Vacuum Cleaner,2,1168.32,Delivered,4,Value for money
13-02-2025,CUST3317,Clothing,Jacket,3,37895,Delivered,2,Quality could improve
29-01-2025,CUST2962,Electronics,Tablet,3,12202.61,Returned,5,Worth every rupee!
31-03-2025,CUST7844,Home & Kitchen,Cookware Set,4,48652.3,Delivered,1,Waste of money
17-07-2025,CUST2206,Unknown,Shampoo,3,17256.82,Delivered,5,Excellent product!
15-09-2025,CUST3127,Beauty,Perfume,3,26893.73,Delivered,4,Would buy again
28-06-2025,CUST6209,Clothing,Sneakers,2,38953.77,Delivered,4,Good quality
01-02-2025,CUST4827,Home & Kitchen,Cookware Set,5,14497.57,Delivered,5,Highly recommend!
02-02-2025,CUST6555,Electronics,Headphones,4,38873.12,Pending,4,Pretty decent
05-06-2025,CUST2741,Clothing,Jeans,5,950.52,Returned,3,Average
01-12-2025,CUST6649,Beauty,Face Cream,1,10529.53,Pending,2,Product not as expected
08-07-2025,CUST9779,Clothing,Sneakers,3,49893.49,Returned,4,Would buy again
06-08-2025,CUST4789,Home & Kitchen,Vacuum Cleaner,4,20571.77,Returned,1,Terrible experience
25-02-2025,CUST8822,Beauty,Perfume,4,1045.97,Delivered,2,Product not as expected
12-02-2025,CUST8874,Home & Kitchen,Cookware Set,2,39685.3,Returned,3,Okay product
18-09-2025,CUST6377,Home & Kitchen,Vacuum Cleaner,1,14780.59,Delivered,5,Fantastic quality!
10-11-2025,CUST2520,Clothing,Saree,5,28597.54,Delivered,1,Very bad product
15-12-2025,CUST1646,Clothing,Jacket,2,43493.94,Returned,5,Excellent product!
18-10-2025,CUST5458,Unknown,Comics,1,22520.67,Pending,2,Not satisfied
20-08-2025,CUST8781,Clothing,Saree,1,21287.67,Returned,1,Terrible experience
10-06-2025,CUST1900,Clothing,Saree,4,2574.72,Returned,3,Not bad
10-12-2025,CUST5657,Clothing,T-Shirt,2,12660.09,Returned,4,Pretty decent
31-10-2025,CUST9365,Home & Kitchen,Cookware Set,2,16353.98,Delivered,4,Value for money
24-03-2025,CUST4226,Clothing,T-Shirt,3,16198.46,Delivered,5,Excellent product!
09-10-2025,CUST7290,Clothing,T-Shirt,1,42231.53,Delivered,2,Product not as expected
02-02-2025,CUST5714,Beauty,Perfume,2,17306.9,Pending,1,Very bad product
18-08-2025,CUST9898,Home & Kitchen,Air Fryer,3,19527.07,Delivered,5,Highly recommend!
30-05-2025,CUST6044,Home & Kitchen,Cookware Set,1,46298.14,Returned,3,Average
13-04-2025,CUST5664,Home & Kitchen,Water Purifier,5,10201.46,Delivered,4,Pretty decent
23-08-2025,CUST2410,Books,Comics,1,5499.59,Returned,4,Pretty decent
05-07-2025,CUST1439,Books,Children's Book,3,13164.28,Delivered,4,Satisfied with the product
18-01-2025,CUST8723,Home & Kitchen,Air Fryer,3,39074.14,Delivered,3,Could be better
19-06-2025,CUST2406,Clothing,T-Shirt,1,16024.13,Pending,2,Not satisfied
19-11-2025,CUST9044,Books,Science Textbook,3,44586.38,Delivered,5,Fantastic quality!
17-08-2025,CUST9877,Electronics,Smartphone,5,43690.1,Delivered,4,Would buy again
31-03-2025,CUST9425,Home & Kitchen,Water Purifier,5,4465.7,Delivered,3,Worth every rupee!
30-09-2025,CUST4863,Beauty,Hair Dryer,4,39935.67,Pending,2,Poor packaging
22-07-2025,CUST2950,Unknown,Perfume,4,13866.12,Returned,1,Very bad product
02-05-2025,CUST6357,Electronics,Tablet,4,1272.19,Returned,1,Never buying again
19-02-2025,CUST5178,Electronics,Smartwatch,5,38815.18,Returned,1,Terrible experience
11-01-2025,CUST1558,Beauty,Shampoo,1,11723.95,Pending,4,Satisfied with the product
19-03-2025,CUST3224,Beauty,Lipstick,4,39575.2,Delivered,4,Pretty decent
08-10-2025,CUST4981,Home & Kitchen,Air Fryer,4,8558.85,Returned,5,Highly recommend!
11-05-2025,CUST8258,Books,Science Textbook,1,3932.98,Pending,5,Excellent product!
03-03-2025,CUST2693,Books,Comics,2,18203.71,Delivered,3,Could be better
22-08-2025,CUST6229,Home & Kitchen,Mixer Grinder,2,14415.27,Pending,5,Loved it!
17-07-2025,CUST1039,Electronics,Smartphone,1,24848.92,Pending,4,Would buy again
19-01-2025,CUST9408,Electronics,Laptop,4,3966.68,Pending,3,Not bad
02-06-2025,CUST2997,Unknown,Smartphone,2,29575.71,Delivered,2,Quality could improve
07-04-2025,CUST2812,Clothing,Sneakers,3,10663,Pending,5,Loved it!
14-09-2025,CUST2582,Clothing,T-Shirt,4,18227.78,Pending,5,Worth every rupee!
07-12-2025,CUST9556,Books,Fiction Novel,2,19473.15,Delivered,4,Pretty decent
13-11-2025,CUST7261,Books,Science Textbook,5,3162.85,Pending,2,Poor packaging
22-04-2025,CUST2109,Electronics,Smartwatch,2,30734.16,Returned,1,Defective item
19-04-2025,CUST5565,Books,Science Textbook,3,2684.04,Delivered,3,Average
03-10-2025,CUST9602,Clothing,T-Shirt,5,43105.03,Returned,2,Not satisfied
23-01-2025,CUST6244,Home & Kitchen,Vacuum Cleaner,3,44041.54,Delivered,4,Satisfied with the product
01-12-2025,CUST5807,Clothing,T-Shirt,2,16170.22,Delivered,3,Could be better
27-08-2025,CUST9428,Home & Kitchen,Cookware Set,5,9338.22,Delivered,1,Defective item
30-12-2025,CUST5422,Electronics,Tablet,5,27952.15,Returned,5,Fantastic quality!
25-07-2025,CUST5006,Electronics,Smartwatch,4,8200.75,Delivered,2,Not satisfied
22-04-2025,CUST5729,Beauty,Perfume,5,18825.76,Pending,3,Fair deal
10-12-2025,CUST1099,Beauty,Hair Dryer,3,3755.58,Pending,3,Average
08-09-2025,CUST1631,Beauty,Lipstick,3,24848.92,Returned,2,Product not as expected
03-01-2025,CUST7488,Electronics,Headphones,1,11504.56,Pending,1,Very bad product
21-10-2025,CUST3693,Books,Children's Book,1,8905.63,Delivered,5,Loved it!
13-08-2025,CUST8647,Beauty,Face Cream,5,38472.36,Pending,3,Could be better
